Sale_ID,Date_Sold,Address,City,State,ZIP_Code,Bedrooms,Bathrooms,Square_Feet,Lot_Size_acres,Year_Built,Sale_Price,Listing_Price,Agent_Name,Agency
HS100914,2025-05-16,"37635 William Port Apt. 902, Aaronfurt, WY 73692",Kennethchester,NH,06494,4,2,3892,1.77,2002,369752,984776,Victoria Moses,"Miller, Campbell and Turner"
HS100915,2021-02-05,"26054 Gina Circles Apt. 385, Christopherbury, NJ 20783",Andersonburgh,KS,23850,5,2,1125,0.97,2004,157449,863051,Donald Rosario,Gilbert PLC
HS100916,2020-08-08,"1324 Stephanie Greens Apt. 669, West Kyleview, NJ 18894",Millerhaven,MO,31514,3,1,4186,0.28,1986,152828,911501,Robin Taylor,"Soto, Hernandez and Wilson"
HS100917,2023-12-24,"3709 Randall Course, Hollyton, WI 72223",Wilkinschester,KY,41252,1,1,4399,1.67,2005,176613,352039,Christopher Perry,"Ramos, Crawford and Wise"
HS100918,2021-01-16,"053 Miller Views, North Kyle, IN 99710",Lake David,MT,00986,5,1,4412,0.19,2008,122095,315864,Anthony Perry,Christensen LLC
HS100919,2020-09-10,"903 Villegas Overpass Apt. 955, Joshuamouth, MT 51097",Elizabethville,MT,40903,4,3,935,1.48,2018,680212,331411,Michael Welch,Cole-Smith
HS100920,2020-10-15,"5481 Kaitlyn Mission Apt. 093, North Bethport, UT 38028",Port Maryport,KY,69806,3,1,3345,1.57,2008,527910,196768,Peter Barnes,"Roberts, Thompson and Richardson"
HS100921,2021-11-19,"939 Darrell Drive Suite 356, Port Kimberly, OR 89067",Murrayburgh,MT,02960,5,1,1678,0.77,1951,670740,735328,Lee Garcia,Hoffman-Pearson
HS100922,2020-10-19,"1134 Rose Islands Suite 557, North Michaelshire, HI 73387",Port Mitchell,IA,27887,5,2,3147,1.67,2014,137593,365508,Andrew Jones,"Perez, Small and Jones"
HS100923,2021-08-29,"4058 Kelly Grove, North Lauren, VT 22019",Monroemouth,VA,30108,5,1,3547,1.08,2009,741252,466561,Brenda Nguyen,Wood-Stewart
HS100924,2020-08-26,"2246 Bartlett Gateway Apt. 098, South Keith, IA 92632",New Stephenville,TN,22921,3,3,3413,0.98,2000,943407,101567,Chloe Davis,Webb-Taylor
HS100925,2025-03-04,"9047 Johnson Harbor Apt. 878, Lake Brandonside, NV 19942",Amyland,OK,72899,3,1,3183,0.19,1979,389386,141229,Heather Lewis,"Bailey, Wilson and Rice"
HS100926,2021-11-28,"596 Collins Place Apt. 937, Hortonmouth, IN 76147",Susanshire,TN,53341,2,3,761,0.65,1960,952473,462601,Toni Chapman,Brown-Austin
HS100927,2023-04-29,"28519 Chavez Orchard Suite 408, New Allentown, NV 34962",Lake Chad,NH,35842,4,1,4341,1.87,1988,176202,526874,Ronald York,Hale LLC
HS100928,2021-05-13,"84752 Charles Knoll Suite 654, North Bobbystad, WV 97650",South Betty,ID,45912,1,1,1193,0.84,2021,127606,249316,Chase Larson,Buck-Thomas
HS100929,2022-02-17,"3752 Kathleen Station Suite 881, Port Lindafort, MT 31141",Danielfort,TX,35584,5,1,2538,1.14,2012,173769,770785,Julia Greene,Taylor and Sons
HS100930,2023-03-18,"3564 John Burg Suite 054, South Jamie, NH 29082",Lake Robertside,GA,54376,2,1,2806,1.11,2013,168542,914950,Natalie Taylor,"Lewis, Swanson and Lopez"
HS100931,2022-01-28,"3889 Edward Cove Suite 063, North Dennisfort, DC 04918",Lake Stevenview,OH,32845,1,3,3859,1.22,2010,418582,657132,Allison Wood,"Phillips, Sanders and Williamson"
HS100932,2020-11-30,"69016 Phillip Freeway Suite 479, Annshire, AL 49014",Bradyview,NC,19438,2,3,659,0.22,2003,837356,213991,Joshua Morris,"Davis, Nelson and Clayton"
HS100933,2025-04-29,"216 Stevenson Ford Apt. 506, Alisonport, OH 96155",Dannyburgh,MN,76339,3,2,3562,0.79,2007,625610,664985,Casey Foster,Lopez-Holden
HS100934,2022-01-17,"29046 Joseph View, Rowlandchester, AR 73249",Richardsonbury,IA,94917,5,3,4488,1.47,2005,207550,631484,Norma Gibbs,Guerrero Inc
HS100935,2020-10-11,"4042 Ball Loaf Suite 621, Danielhaven, WY 26472",South Michelle,IN,18196,1,1,3990,0.48,1983,645330,689888,Susan Black,Garrett Ltd
HS100936,2022-04-27,"4597 Brooks Meadows, Brownville, ND 87509",Port Erinfort,ND,85306,1,2,2501,0.49,1980,620706,674913,Jeremy Rivera,Sandoval-Leonard
HS100937,2023-08-02,"720 Ward Inlet Apt. 862, Calderonbury, ND 98325",Port Georgemouth,FL,95694,1,2,2858,0.12,2001,505433,522617,Donald Dixon,"Graves, Obrien and Walker"
HS100938,2022-03-19,"Unit 6113 Box 8402, DPO AP 81420",Cervantesstad,MN,23651,1,2,1005,0.93,1950,674987,967999,David James,"Holmes, Brown and Clark"
HS100939,2025-07-12,"PSC 9077, Box 6843, APO AE 63656",New Alexandria,GA,95934,1,1,1263,1.78,2004,140140,881187,Robert Robles,"Lowery, Sims and Ward"
HS100940,2023-12-24,"169 Patel Parkways, South Tylermouth, NV 47613",South Danielhaven,OH,89004,2,3,1732,0.2,1971,516978,83324,Dawn Cain,"Harrison, Martin and Parker"
HS100941,2024-03-04,"217 Glover Meadow, Baxterburgh, SD 95351",Michellechester,MS,68045,5,1,1699,0.46,1989,586069,915361,Melissa Bowen,Evans-Gallagher
HS100942,2025-01-15,"586 Anthony Divide, East Destinyborough, MN 03952",East Angelachester,CT,65674,3,2,1141,0.69,1950,448731,444768,Christopher Guerrero,Berry PLC
HS100943,2025-01-17,"Unit 6947 Box 3541, DPO AP 97325",East Thomaschester,VT,52407,3,1,1937,1.49,2014,429502,101272,Sara Frey,Smith-Mcintyre
HS100944,2024-05-17,"2060 Gonzalez Summit, West Karenbury, DE 08185",Cynthialand,KY,19637,3,1,1597,1.32,2012,348277,479069,Brian Goodman,"Ellis, Walter and Lee"
HS100945,2022-07-14,"USCGC Jones, FPO AA 97358",Joshuachester,DE,66270,3,3,1740,0.89,2003,147628,299264,Virginia Andrews,Bright-Nash
HS100946,2024-07-01,"76109 Ramos Trafficway Apt. 011, East Gabriel, OH 37171",Adamsville,IL,43104,2,3,3574,1.54,1991,651234,738284,Zachary Johnson,"Smith, Scott and Bishop"
HS100947,2024-08-23,"72420 Sullivan Rapid, Lake Davidbury, MI 31889",North Alex,NC,42752,4,2,1467,1.26,1970,135058,910894,Megan Sandoval,Jones-Frey
HS100948,2021-12-22,"61451 Sara Forges, Lake Joe, WA 87027",Nathanside,MO,26356,5,1,4375,1.8,1971,976599,801747,Sharon Jones,Hill-Green
HS100949,2022-11-25,"PSC 4706, Box 2409, APO AA 81235",Elizabethshire,ME,47961,1,1,2666,1.65,1987,531799,729249,Diane Williams,"Dickerson, Henry and Hill"
HS100950,2021-03-09,"USS Arias, FPO AP 21583",Matthewfort,MD,17857,4,3,1031,0.58,1957,201542,286538,Richard Williams,Landry LLC
HS100951,2022-12-16,"319 Madison Lane Suite 074, Scottborough, DC 03389",Reyesfort,SC,77422,3,1,4356,0.62,2011,355273,628963,Jessica Raymond,"Hayes, Winters and Johnson"
HS100952,2021-02-10,"3827 Andrea Extension, Bakermouth, MN 66525",South Jasonburgh,SC,71938,4,1,1339,0.34,1996,320675,565447,Natalie Cooper,"Walters, Watson and Castaneda"
HS100953,2021-06-16,"3278 Frederick Park, North Alexander, WY 85527",New Elizabethville,AR,34664,5,1,1973,0.74,1966,349182,123591,Shelby Valentine,Parker-Hart
HS100954,2022-10-11,"38647 Sutton Via, East Rachel, VT 33293",New Curtisland,ND,11765,1,3,782,2.0,1966,400083,513406,Monica Barton,"Nguyen, Lee and Stuart"
HS100955,2023-07-15,"08733 Amy Stravenue Suite 994, Harveyton, VT 34896",West Tim,UT,00878,1,2,2760,0.87,1962,92674,203706,Kevin Graham,Richard Group
HS100956,2021-06-27,"00445 Jessica Mill, Patrickland, IA 41233",Mirandafort,AL,71914,5,2,1806,0.52,1966,177572,344507,Marcia Roach,Meza-Burns
HS100957,2023-05-17,"25283 Weber Shores, East Luisfort, NJ 25531",East Amanda,ME,78631,5,1,3128,1.55,1987,800018,244824,Erika Stanton,Martinez-Blackburn
HS100958,2023-07-14,"0305 Casey Ports, Melindaberg, SC 85436",Williamsmouth,AK,64123,3,2,1769,1.13,1994,525692,389148,Tracy Harper,Terrell Group
HS100959,2023-02-27,"158 Donald Ranch Apt. 660, Peterview, PA 92708",Calebfort,OR,94926,1,3,1430,0.38,1955,341975,803818,Michael Sullivan,Wu-Mcfarland
HS100960,2022-05-06,"PSC 3517, Box 9826, APO AA 56796",Amandaburgh,NC,71815,4,3,2251,0.82,1984,631462,877150,Melissa Sloan,Mckee PLC
HS100961,2021-12-18,"5023 Garcia Plains Suite 126, West Kimberly, ND 25623",Sellerschester,CA,16525,2,2,1736,0.89,1963,847711,163627,Lisa Bass,Blankenship-Burns
HS100962,2024-11-30,"1544 Brooks Shores, North Josephstad, TX 80877",New Lisa,WI,63988,2,2,3410,1.53,2021,481436,788276,Matthew Powell,Caldwell PLC
HS100963,2023-10-09,"17694 Ware Loaf Apt. 122, West David, TN 98641",Port Tanner,FL,48169,5,1,1075,0.14,2010,897042,339014,Joshua Black,Bailey-Santana
HS100964,2024-06-02,"40133 Gray Vista Apt. 401, East Ian, KY 24328",West Meganland,HI,60167,3,2,3410,0.61,1964,495935,87394,Francisco Fitzgerald,Brennan-Francis
HS100965,2024-10-01,"406 Marsh Mount Apt. 792, South Richardland, AZ 61305",Lake Deniseport,ID,29275,2,1,1926,1.08,2003,830296,888489,Tamara Nelson,"Smith, Reese and Pena"
HS100966,2024-04-23,"7118 Costa Forges, North Curtis, OK 73731",East Nicole,NC,37130,1,1,1570,0.61,1976,103051,129795,Vanessa Wolf,Hull-Ellis
HS100967,2023-08-18,"26713 Lynn Meadow Apt. 353, Downsmouth, NE 87310",Joseberg,DC,33616,5,3,4496,1.29,1962,253085,392553,Brittany Gallegos,"Lewis, Martin and King"
HS100968,2022-09-14,"780 Joseph Ford Suite 223, Port Steven, CA 57019",Perkinsberg,IL,70799,4,3,1619,1.02,1980,368796,849448,Michelle Moore,Hudson-Vasquez
HS100969,2021-01-15,"653 Steven Way, Lake Jaimebury, OH 80380",East Stephanieton,WV,90194,5,3,1741,0.79,1984,115524,92137,James Singh,Duke-Mcgee
HS100970,2021-02-16,"3366 Kathy Stream, South Christinaview, NV 18882",Port Michael,NJ,94421,4,3,2436,1.9,2009,526152,443369,Mia Odonnell,"Gregory, Scott and Garcia"
HS100971,2022-04-07,"0254 Schneider Crossing Apt. 202, West Jennifer, OR 11309",Port Jenniferport,NE,35239,5,2,760,1.3,1955,318614,188925,Juan Bailey,Nash PLC
HS100972,2023-03-24,"832 Johnathan Mountain, South Meganville, OK 08850",West Dominicland,OK,01372,5,3,3048,0.35,2018,510814,586667,Theresa Snyder,Russo Inc
HS100973,2023-08-18,"819 Edwards Locks Apt. 819, New Michael, AL 01330",Hillburgh,UT,28683,5,2,797,1.16,2007,567733,983296,Jeffrey Cooke,Ingram-Bailey
HS100974,2023-12-25,"0471 Jennifer Lake, Clarkville, FL 96370",Hillview,CO,61436,4,3,1883,1.58,1998,365617,171169,Daniel Harris,Lee-Arroyo
HS100975,2024-08-22,"196 Mayer Spurs, Nicholaschester, NE 14690",Phillipsside,KS,92960,4,2,1259,1.45,1972,987384,219439,Valerie English,Sanchez Ltd
HS100976,2022-01-01,"PSC 2956, Box 1031, APO AA 29097",New Danielle,MO,22047,5,1,2375,0.43,1983,805477,199172,Alexandra Woods,Harmon-Moss
HS100977,2022-10-06,"83459 Collins Stream, Daviston, MD 29111",Dianeport,OH,71636,2,2,1670,1.95,1975,94439,700370,Amy Holmes,Brandt-Cook
HS100978,2021-12-04,"577 Elizabeth Park Suite 642, Port Jacobshire, KS 37451",Davidbury,CO,97885,3,2,2610,0.95,1996,326452,425233,Suzanne Byrd,Grant-Velez
HS100979,2024-08-25,"04896 Anderson Rapids Apt. 167, North Laura, IN 36229",East Susanberg,KY,52038,3,3,998,0.4,1954,141563,585337,Rachel Daniel MD,Soto-Schneider
HS100980,2020-11-14,"321 Timothy Harbors Suite 621, Patriciaville, UT 46391",West Danielletown,UT,39161,3,2,2333,0.44,1969,801616,444002,Ashley Johnson,"Cobb, Smith and Hill"
HS100981,2023-12-25,"USNS Matthews, FPO AE 70118",South Yvetteville,OR,48818,4,1,2182,0.29,1955,347225,513120,John Sheppard,Hunter LLC
HS100982,2022-12-06,"604 Jackson Fields Suite 885, Suarezchester, WV 96379",Port Tabitha,DC,02712,4,1,2725,1.63,2019,780602,736059,Kelly Howell,Snyder LLC
HS100983,2022-10-12,"089 Washington Cliffs Suite 277, Isabellabury, NH 79701",South Wendy,MD,15715,2,3,2771,0.33,2008,493599,959216,Angelica Dominguez,"Contreras, Austin and Hatfield"
HS100984,2024-02-20,"9845 Powell Trail Suite 544, East Katherine, NJ 65591",North Josephstad,NH,25783,3,1,674,0.34,2013,584125,884123,Holly Rhodes,"Johnson, Johnston and Harper"
HS100985,2025-06-10,"806 Kim Club, North Michael, WA 06437",South Stephanieberg,MI,35653,3,2,2784,1.72,1967,809495,218112,Karen Duncan,"Smith, Reyes and Haynes"
HS100986,2022-06-26,"31873 Jones Fords, North Brianville, SC 84296",East Tamarastad,AL,35475,5,1,1201,0.75,1953,692416,823815,Robert Delgado,"Dougherty, Cortez and Miller"
HS100987,2021-05-21,"PSC 8405, Box 1594, APO AP 52440",Hallburgh,KS,49252,4,3,4071,0.16,1966,217896,274062,Amanda Miles,Brown LLC
HS100988,2023-06-01,"4610 Richard Wells, Mullenhaven, WI 43813",Lake Michael,CA,93726,3,2,1436,0.2,1963,738433,107986,Michael Lambert,Spencer-Sparks
HS100989,2022-10-07,"596 Swanson Corner Suite 976, New Gerald, MD 53777",West Francisco,NE,54213,2,3,2128,0.37,1962,949083,481978,Harold Barnes,Benson Group
HS100990,2025-08-01,"4172 Gardner Wells, South Reneehaven, MS 49637",Cruzmouth,CT,59742,2,2,1099,0.51,1956,671912,728960,Mr. Michael Jones,"Lee, Oliver and Armstrong"
HS100991,2023-01-28,"28965 Carter Freeway, Howehaven, TX 44581",West Jasmineland,MO,67078,3,1,2196,1.36,1993,469515,406918,Roy Baird,Warner and Sons
HS100992,2024-04-05,"9284 Jones Hills Suite 997, Martinbury, OR 73719",North Justin,WA,92079,4,3,737,0.4,1964,764221,796137,Janet Foster,Weeks PLC
HS100993,2023-03-19,"62921 Wright Walks Suite 447, Robinsonview, FL 56673",Taylorberg,HI,71003,2,3,2697,0.33,1968,80063,987314,Cory Hammond,Collins PLC
HS100994,2022-08-17,"6256 Coleman Heights, Johnfurt, MN 79053",Brownborough,PA,57772,5,2,2394,1.55,2012,643741,791063,Antonio Benson,Jimenez PLC
HS100995,2022-05-25,"56312 White Plains Apt. 883, New Kristy, UT 37841",Sherriside,MO,63930,2,3,1572,1.38,1984,304371,155315,Faith Henry,"Robinson, Hester and Haley"
HS100996,2020-12-03,"1000 Gwendolyn Points Apt. 640, North Barbara, UT 04471",Scottchester,MS,72251,1,2,2242,0.93,1984,152166,369348,Richard May,"Roberts, Gomez and Adams"
HS100997,2023-09-08,"89868 Daniel Village Apt. 566, Ritatown, ND 72589",West Carolynburgh,TN,24566,1,2,4296,1.14,1968,64506,332229,Megan Soto,Russell Ltd
HS100998,2023-10-18,"7245 Thompson Flat, North Richard, MT 85337",Lake Amandahaven,ME,78013,4,2,2485,0.69,1969,275413,752214,Robin Berg,Ruiz and Sons
HS100999,2021-09-01,"5164 Cain Radial Suite 604, Emilybury, WA 31843",Christinaside,ND,18332,3,2,2901,1.02,1984,163604,518013,Jennifer Flores,Jackson PLC
